z_s,z_p1,z_p2,z_r2,xs,xp1,xp2,xr2,Ratio,eta_fwd,eta_bwd
8,41,28,70,-0.5,-0.75,0.25,1.25,100.45,0.5445272403719503,0.243626975089167
6,42,30,78,0.0,1.0,0.0,-0.25,90.99999999999997,0.5468765152521671,0.2676684683912718
16,37,32,83,-0.25,-0.25,0.5,-0.5,106.52028795811513,0.5481899052576241,0.2280453002689502
18,36,31,82,-0.25,0.0,0.5,0.25,109.33333333333324,0.5458745623534141,0.22303487863236598
6,42,31,79,0.25,1.0,-0.25,-0.25,100.54545454545456,0.5434064142600845,0.24346133670047568
6,42,32,81,0.0,1.0,-0.25,-1.25,104.27586206896548,0.5342609105727419,0.23870343333409424
22,34,29,81,0.25,0.75,-0.5,1.0,97.3636363636363,0.5560655860924946,0.2456027681621349
18,36,31,82,0.25,-0.5,0.25,0.0,109.33333333333324,0.5436386742228821,0.22367403055098756
16,37,32,83,0.25,0.0,0.5,0.25,106.52028795811513,0.5501733986284364,0.22671118198889634
18,36,31,83,0.0,0.0,0.5,0.0,90.54545454545449,0.5600646886240314,0.26179836840631504
6,42,31,79,0.5,0.0,0.5,-0.5,100.54545454545456,0.5576488683873035,0.23664469948062605
22,34,29,81,0.0,1.0,-0.25,1.25,97.3636363636363,0.5509397517014019,0.24717856761807705
16,37,30,78,0.5,-1.0,0.5,1.0,102.79435483870976,0.5341884841978761,0.24144492228893158
10,40,33,82,-0.5,0.75,0.5,0.0,105.80645161290325,0.5318024745883938,0.23553557172001072
14,38,33,85,0.0,0.25,-0.25,-1.5,92.28571428571423,0.5598325561782864,0.25651652112881157
20,35,30,82,-0.25,0.5,-0.25,0.0,92.85294117647065,0.5555020987526044,0.25683243883660306
6,42,33,83,-0.25,0.5,0.5,-1.5,108.09302325581397,0.533557140033305,0.22966573673533175
10,40,31,78,-0.25,-0.75,0.0,-0.75,94.54545454545459,0.5494746976166378,0.2549213310754901
12,39,32,81,0.5,-1.0,0.0,-1.0,96.24193548387099,0.5380063261113861,0.2557056029473278
12,39,32,81,0.25,-1.0,0.0,-1.0,96.24193548387099,0.5380063261113861,0.2557056029473278
16,37,30,78,-0.25,0.25,0.0,1.0,102.79435483870976,0.5471281894534914,0.23539299869866295
22,34,29,81,0.0,0.5,0.0,1.0,97.3636363636363,0.5549680978632194,0.24499214770022668
18,36,31,82,-0.25,0.5,-0.25,0.0,109.33333333333324,0.5430044274577097,0.22285407629580395
22,34,29,81,0.25,1.0,0.0,1.5,97.3636363636363,0.552681945441532,0.24567627167614756
18,36,31,82,0.25,1.0,0.0,1.25,109.33333333333324,0.5441095644539614,0.22204144109365773
18,36,31,83,-0.5,0.5,0.25,-0.25,90.54545454545449,0.5523019761659556,0.26407018204336524
20,35,29,79,0.5,0.5,-0.5,1.5,98.11290322580653,0.5569672127632058,0.2415725097703273
10,40,29,73,0.0,-0.25,-0.5,1.0,94.1935483870968,0.5581689006382937,0.2509969585137682
10,40,29,73,0.25,-0.25,-0.5,1.0,94.1935483870968,0.5581689006382937,0.2509969585137682
14,38,30,77,0.5,-0.25,-0.5,0.75,96.17699115044249,0.5563004182138448,0.24662540685333573
8,41,33,82,0.25,-1.0,0.5,-1.5,105.06249999999996,0.5272316569691575,0.23818899064169616
16,37,32,83,-0.5,0.25,0.5,-0.25,106.52028795811513,0.5442823680617364,0.2275054341648129
8,41,33,83,-0.25,0.75,0.0,-1.5,96.27424942263279,0.5445727248316332,0.2515566890930426
22,34,29,81,0.25,1.0,-0.25,1.5,97.3636363636363,0.5525116306280284,0.24513638364863005
10,40,29,73,0.5,-1.0,-0.25,1.0,94.1935483870968,0.5383724097832384,0.2600269203896855
10,40,29,73,0.25,-0.5,-0.5,1.0,94.1935483870968,0.5558042706220554,0.2515900666804742
10,40,29,73,0.5,-0.5,-0.5,1.0,94.1935483870968,0.5558042706220554,0.2515900666804742
12,39,31,78,0.5,-1.0,-0.25,0.0,102.60714285714288,0.5324675556327971,0.24104541739451915
18,36,31,82,0.0,-0.25,0.25,0.0,109.33333333333324,0.5453822877237605,0.22074062471080663
6,42,31,79,0.25,0.25,0.5,-0.5,100.54545454545456,0.5563092378024513,0.23500692953378374
6,42,33,84,0.0,0.75,0.5,-1.5,101.16129032258064,0.5448458785531229,0.23839431400220226
6,42,31,79,0.5,-0.25,0.5,-0.5,100.54545454545456,0.5548643028801105,0.2354495562708825
22,34,29,81,0.0,0.75,-0.25,1.0,97.3636363636363,0.553259932375888,0.24375482894376005
6,42,31,78,-0.5,-0.5,0.25,-1.5,107.85185185185183,0.5453699739147624,0.22318104285913373
12,39,30,76,-0.5,0.0,-0.25,0.5,95.43181818181823,0.5552863753785442,0.24759910477871241
12,39,30,76,-0.25,0.0,-0.25,0.5,95.43181818181823,0.5552863753785442,0.24759910477871241
20,35,30,82,0.25,-0.5,0.25,0.0,92.85294117647065,0.5546706445031394,0.2547209911823145
18,36,31,82,-0.5,0.75,0.0,0.25,109.33333333333324,0.5360575214329781,0.2237847636273116
14,38,30,77,0.25,0.0,-0.5,0.75,96.17699115044249,0.5573711973707638,0.24464254644240113
22,34,29,81,0.25,1.0,-0.5,1.0,97.3636363636363,0.5520910709062785,0.2438016667015731
6,42,31,79,0.25,0.0,0.5,-0.5,100.54545454545456,0.5554141932889182,0.2346245016554042
6,42,33,85,0.5,1.0,0.5,-1.5,95.20000000000002,0.5488517364979348,0.2506615589529033
12,39,30,76,-0.25,-1.0,0.5,0.5,95.43181818181823,0.5379420974292802,0.25508773191638817
12,39,30,76,0.0,-1.0,0.5,0.5,95.43181818181823,0.5379420974292802,0.25508773191638817
12,39,33,84,-0.5,1.0,-0.25,-1.25,91.0,0.541360736984282,0.26510650941355246
12,39,33,83,0.25,-1.0,0.25,-1.25,103.05056179775274,0.5315618545031245,0.23832397297417468
12,39,33,83,0.5,-1.0,0.25,-1.25,103.05056179775274,0.5315618545031245,0.23832397297417468
20,35,31,84,0.25,0.5,-0.25,0.0,107.80000000000011,0.5489827089170954,0.22051825721257837
16,37,32,84,0.0,1.0,-0.25,-0.25,90.30921052631584,0.555140848247818,0.2600178830290415
20,35,30,82,0.0,-0.25,0.25,0.0,92.85294117647065,0.5565226798270904,0.25222636007716315
20,35,30,82,0.5,1.0,-0.25,1.25,92.85294117647065,0.5559100484096896,0.2524692852398244
12,39,32,81,0.0,-0.75,0.25,-1.0,96.24193548387099,0.5469078558718772,0.2474392213839291
12,39,32,81,-0.25,-0.75,0.25,-1.0,96.24193548387099,0.5469078558718772,0.2474392213839291
12,39,30,76,0.0,-1.0,0.25,0.5,95.43181818181823,0.5375146861800875,0.2537263081600236
12,39,30,76,0.25,-1.0,0.25,0.5,95.43181818181823,0.5375146861800875,0.2537263081600236
18,36,31,82,0.5,0.0,0.5,1.0,109.33333333333324,0.5473431051750143,0.21746731157826937
16,37,32,83,-0.25,0.25,-0.25,-0.75,106.52028795811513,0.543444497703312,0.22476669343297226
6,42,33,83,-0.25,0.75,0.5,-1.5,108.09302325581397,0.5287727150425806,0.22757060725444558
12,39,30,76,0.25,-0.75,-0.25,0.5,95.43181818181823,0.5474759174751137,0.2488379758970775
12,39,30,76,0.5,-0.75,-0.25,0.5,95.43181818181823,0.5474759174751137,0.2488379758970775
14,38,33,85,0.0,0.75,-0.5,-1.25,92.28571428571423,0.5567054387536273,0.2528008530163042
16,37,29,76,0.5,-1.0,0.5,1.5,92.2252475247524,0.5413656858404711,0.26001603524735767
6,42,27,68,-0.5,-0.5,-0.25,1.0,107.2676056338028,0.5451704705796172,0.22189365103494824
6,42,30,78,-0.5,0.75,0.5,-0.5,90.99999999999997,0.5310207384149276,0.26847592291643335
10,40,33,83,-0.5,0.25,0.25,-1.5,94.85714285714288,0.5499301317493976,0.24862532327803366
14,38,31,79,-0.5,0.5,-0.25,0.25,105.1913746630728,0.5374357620993866,0.22923691008528965
6,42,33,85,0.25,1.0,0.5,-1.5,95.20000000000002,0.5466169238093982,0.24867086713327038
8,41,28,70,-0.5,-1.0,0.5,1.25,100.45,0.5296924102263599,0.24317779050356284
20,35,30,82,0.0,0.25,0.5,0.75,92.85294117647065,0.5571113514482887,0.249940216531674
14,38,30,77,-0.25,0.25,-0.25,0.75,96.17699115044249,0.5502648827596237,0.24427316879581057
16,37,29,76,0.0,0.0,0.0,1.5,92.2252475247524,0.5567981505758695,0.25146482064414205
14,38,31,80,0.0,-0.75,0.25,-0.5,90.33142857142857,0.5514270734040627,0.2590770504565108
14,38,31,80,-0.25,-0.75,0.25,-0.5,90.33142857142857,0.5514270734040627,0.2590770504565108
16,37,32,83,-0.25,0.25,0.5,0.0,106.52028795811513,0.5429262423599832,0.2230679361156067
16,37,32,83,0.5,0.25,0.25,0.5,106.52028795811513,0.5501587318675101,0.2200979792740542
8,41,32,81,0.5,0.0,0.25,-0.75,92.25000000000004,0.5623677794577592,0.24856223441840153
10,40,33,82,-0.5,1.0,0.5,0.0,105.80645161290325,0.5245907996633388,0.23225713431640754
20,35,30,82,0.5,-0.75,0.5,0.25,92.85294117647065,0.5485067409201465,0.2529557067885167
8,41,28,70,0.0,0.0,-0.5,1.5,100.45,0.5494097661044719,0.23333382907282404
8,41,28,70,-0.25,0.0,-0.5,1.5,100.45,0.5494097661044719,0.23333382907282404
14,38,32,82,0.5,-0.5,-0.5,-1.0,98.08232445520582,0.5501870373669555,0.23858021318640632
18,36,30,80,-0.25,0.75,-0.5,0.5,96.0,0.5494167699612041,0.24398723271500428
12,39,32,81,0.5,0.75,0.5,1.25,96.24193548387099,0.5562310621674934,0.24031074455925644
12,39,33,84,0.5,-0.25,0.0,-1.25,91.0,0.5596024323265211,0.25261950580232706
16,37,29,76,-0.5,0.25,0.25,1.5,92.2252475247524,0.5535121256340871,0.2515646946980879
8,41,29,72,0.0,-1.0,0.0,0.75,105.73684210526316,0.5250376643818196,0.23131326657299475
14,38,32,82,0.25,-0.25,-0.5,-1.0,98.08232445520582,0.5523278585651262,0.23701200063311798
20,35,29,79,0.25,0.75,-0.5,1.5,98.11290322580653,0.5533844263920219,0.23635321311000015
18,36,31,83,0.25,-0.5,0.0,-0.75,90.54545454545449,0.5555127366584126,0.2550947512193572
20,35,30,82,-0.25,0.0,0.5,0.25,92.85294117647065,0.5553336827709737,0.24858233105945365
12,39,33,84,0.25,0.0,0.0,-1.25,91.0,0.560761045011012,0.2511733151579541
22,34,29,81,0.5,0.25,0.25,1.5,97.3636363636363,0.5550398305193056,0.23710799587069387
20,35,31,84,0.0,0.5,-0.25,-0.25,107.80000000000011,0.5457614540274272,0.21778405044990057
16,37,31,81,0.0,-0.75,0.5,-0.25,95.91847826086956,0.5459484727073786,0.24466208438143214
8,41,32,81,0.25,0.25,0.25,-0.75,92.25000000000004,0.5617118536995939,0.2469527768472595
14,38,33,84,0.5,0.25,0.0,-0.25,106.81081081081079,0.5498382614888203,0.2178926730905755
20,35,30,82,0.0,0.75,0.25,1.0,92.85294117647065,0.5552794081837542,0.24816995879963216
18,36,32,85,0.0,0.25,-0.25,-1.0,101.99999999999999,0.5495417060195562,0.22818044944851837
14,38,33,84,0.0,0.25,0.25,-0.5,106.81081081081079,0.5462828837915444,0.21897577876672472
18,36,31,83,0.0,-0.25,0.0,-0.75,90.54545454545449,0.5575176080570903,0.2530817662564806
20,35,30,82,-0.5,0.75,0.0,0.25,92.85294117647065,0.5471228020086163,0.25148031606212706
18,36,32,85,0.0,0.5,-0.25,-0.75,101.99999999999999,0.5495540373936816,0.22791091666462424
12,39,33,84,0.5,0.5,-0.5,-1.0,91.0,0.5622301174743498,0.24963232399068325
18,36,31,82,0.25,0.25,0.5,1.0,109.33333333333324,0.5469230312682309,0.21357124522784068
8,41,32,81,0.5,-0.25,0.25,-0.75,92.25000000000004,0.5594975912416721,0.24727734385368053
6,42,31,78,0.25,-1.0,0.0,-1.5,107.85185185185183,0.5191845617621863,0.22775320430109064
8,41,29,72,0.0,-0.75,-0.25,0.75,105.73684210526316,0.5376383329234983,0.2241929349772377
16,37,32,84,-0.25,0.25,0.25,-0.75,90.30921052631584,0.5546592962576794,0.25434147907702176
8,41,32,81,0.25,0.0,0.25,-0.75,92.25000000000004,0.5604787985202935,0.2464038079709455
14,38,33,84,-0.5,1.0,0.0,-0.5,106.81081081081079,0.5293541880034838,0.22511133755456095
16,37,31,81,0.5,-1.0,0.25,-0.25,95.91847826086956,0.5367874441702007,0.24712666653590804
8,41,28,70,0.5,-0.75,-0.5,1.5,100.45,0.5414648199939305,0.23328148067730894
12,39,31,78,0.0,-1.0,0.5,0.0,102.60714285714288,0.5300642164048567,0.2332553773614011
12,39,31,78,-0.25,-1.0,0.5,0.0,102.60714285714288,0.5300642164048567,0.2332553773614011
14,38,32,82,0.25,-1.0,0.5,-0.75,98.08232445520582,0.534298725373988,0.24189506364514682
14,38,32,82,0.0,-1.0,0.5,-0.75,98.08232445520582,0.534298725373988,0.24189506364514682
6,42,31,80,0.5,0.0,0.25,-1.25,94.31578947368423,0.5605928267780073,0.23950979583859602
20,35,29,79,0.0,0.0,0.25,1.25,98.11290322580653,0.5503514713572092,0.2345019552193614
18,36,31,82,-0.25,0.25,0.5,0.5,109.33333333333324,0.5403092031015223,0.21432533471503046
16,37,32,84,-0.25,0.25,-0.25,-1.25,90.30921052631584,0.5541905173710309,0.2528461011584015
12,39,31,78,-0.25,0.25,-0.5,0.0,102.60714285714288,0.5432412507893959,0.22694631556663283
12,39,31,78,-0.5,0.25,-0.5,0.0,102.60714285714288,0.5432412507893959,0.22694631556663283
10,40,31,78,-0.5,0.25,-0.5,-0.75,94.54545454545459,0.5485414984867385,0.24382381848519302
18,36,31,83,-0.5,0.75,0.25,0.0,90.54545454545449,0.547768977672016,0.2546663836570531
16,37,32,83,0.25,0.5,0.25,0.5,106.52028795811513,0.5483380149493333,0.2161391948000894
10,40,29,73,0.0,0.0,-0.5,1.0,94.1935483870968,0.5537623831700065,0.24202548108671726
10,40,29,73,-0.25,0.0,-0.5,1.0,94.1935483870968,0.5537623831700065,0.24202548108671726
6,42,33,84,0.0,1.0,0.5,-1.5,101.16129032258064,0.533630514013001,0.23340827483129636
22,34,29,81,0.0,0.5,0.25,1.25,97.3636363636363,0.5516930806962903,0.2345185665336043
20,35,31,84,0.0,0.5,-0.5,-0.5,107.80000000000011,0.5447043688991213,0.21430824313908955
6,42,27,68,-0.25,-1.0,0.0,1.0,107.2676056338028,0.5187588185931582,0.22576187864468136
22,34,30,84,0.0,1.0,-0.5,0.0,93.20279720279716,0.5505647128816294,0.24465508794246604
18,36,31,83,0.0,-0.5,0.5,-0.5,90.54545454545449,0.5539910848664318,0.2502612261974561
6,42,31,80,0.25,0.25,0.25,-1.25,94.31578947368423,0.5592725939993182,0.2379455715135531
14,38,33,84,0.25,0.5,0.0,-0.25,106.81081081081079,0.5479690751031081,0.21432181829922198
6,42,31,80,0.5,-0.25,0.25,-1.25,94.31578947368423,0.5577935609002871,0.23830018283314186
18,36,31,83,-0.25,0.25,-0.25,-0.75,90.54545454545449,0.553433514591186,0.25000621267565143
22,34,29,81,0.25,0.5,0.25,1.5,97.3636363636363,0.5532509785924523,0.23234442929124652
6,42,31,80,0.25,0.0,0.25,-1.25,94.31578947368423,0.5583727817495595,0.23755836156930055
18,36,31,83,-0.25,-0.25,0.5,-0.5,90.54545454545449,0.5559938213717699,0.2482194337034407
10,40,33,83,0.5,0.0,0.0,-1.0,94.85714285714288,0.5571416014355184,0.23639619860916466
18,36,31,82,-0.5,0.75,0.25,0.5,109.33333333333324,0.5331338893380889,0.21424724097991746
6,42,31,79,0.0,0.25,0.5,-0.5,100.54545454545456,0.5472848133494164,0.22689107815134732
20,35,31,84,-0.25,1.0,-0.5,-0.25,107.80000000000011,0.5361970689772142,0.21593611721097408
12,39,33,84,0.25,0.75,-0.5,-1.0,91.0,0.5579929523454679,0.24574026327378182
6,42,30,78,0.5,0.25,0.25,-0.25,90.99999999999997,0.5636758500766774,0.2431734493729596
12,39,33,83,0.5,0.25,0.25,0.0,103.05056179775274,0.551222013691709,0.2193876564374792
10,40,29,73,0.5,-0.75,-0.5,1.0,94.1935483870968,0.5457429366146583,0.24241200470905797
12,39,30,76,0.5,-1.0,0.0,0.5,95.43181818181823,0.5345473466695643,0.2442039240369994
12,39,30,76,0.25,-1.0,0.0,0.5,95.43181818181823,0.5345473466695643,0.2442039240369994
8,41,33,82,-0.25,1.0,-0.25,-0.75,105.06249999999996,0.5270781115587889,0.22479255513728727
22,34,29,81,0.5,0.0,-0.25,0.75,97.3636363636363,0.5519715518107701,0.2315974568309083
18,36,31,83,0.0,1.0,0.0,0.5,90.54545454545449,0.5519957612961441,0.24899017039286103
10,40,31,78,-0.5,-0.75,0.25,-0.75,94.54545454545459,0.5453234889074166,0.24126433230864844
6,42,31,79,0.0,0.5,0.5,-0.5,100.54545454545456,0.5458311674058279,0.22628035811596284
14,38,33,84,0.25,-0.5,0.0,-1.25,106.81081081081079,0.5417402176791634,0.214573715181646
20,35,29,79,0.5,-0.75,0.5,1.25,98.11290322580653,0.5418261097992053,0.2335455246863279
6,42,30,78,-0.5,1.0,0.5,-0.5,90.99999999999997,0.519500310050098,0.2625126393009541
6,42,30,78,0.5,0.5,0.25,-0.25,90.99999999999997,0.5622026848372822,0.24253089885449777
16,37,32,83,0.5,-0.75,0.0,-0.75,106.52028795811513,0.5362145240878046,0.21714935499926494
8,41,33,82,-0.5,0.5,0.25,-1.0,105.06249999999996,0.5263852114587056,0.22420007786875437
6,42,31,78,-0.25,-0.75,0.25,-1.5,107.85185185185183,0.5336778964857861,0.2153915553165481
12,39,32,81,0.25,1.0,0.5,1.25,96.24193548387099,0.5482857932247147,0.23473148935944133
10,40,33,83,0.25,0.25,0.0,-1.0,94.85714285714288,0.5567763498424321,0.23450548216598283
8,41,28,70,-0.5,-0.5,0.0,1.25,100.45,0.5472541187606118,0.22525352284584674
16,37,32,83,0.25,-0.75,0.5,-0.5,106.52028795811513,0.5360802352007789,0.2167067135990134
10,40,33,83,0.5,-0.25,0.0,-1.0,94.85714285714288,0.5542952131322763,0.23517112814719815
18,36,31,83,-0.25,0.75,0.25,0.25,90.54545454545449,0.5512542636536241,0.24766897245746897
22,34,29,81,0.5,-0.25,0.0,0.75,97.3636363636363,0.5494558067743023,0.23098568716529458
6,42,26,67,0.25,-1.0,-0.5,1.0,94.98734177215188,0.5281990067062254,0.24617168492699804
14,38,33,84,0.0,-0.25,0.0,-1.25,106.81081081081079,0.5437755425533604,0.21260087394547503
10,40,33,83,0.5,-1.0,0.25,-1.5,94.85714285714288,0.5332391486127358,0.24382364606006002
10,40,33,83,0.25,0.0,0.0,-1.0,94.85714285714288,0.5553933545730938,0.23391483784105457
10,40,33,83,-0.5,0.5,0.25,-1.25,94.85714285714288,0.5380594632977602,0.24116502097390258
16,37,32,83,-0.25,0.0,0.0,-0.75,106.52028795811513,0.5430933978488396,0.21263202756927532
20,35,29,79,-0.25,0.0,0.5,1.25,98.11290322580653,0.5484343861013742,0.2282932173140659
14,38,30,77,0.0,0.25,-0.5,0.75,96.17699115044249,0.5515557886460566,0.23156858067733216
10,40,31,77,-0.5,-0.5,0.0,-0.25,106.2068965517242,0.5421086804898632,0.21334203482065853
14,38,31,80,0.5,-1.0,0.0,-0.5,90.33142857142857,0.538692096103598,0.25228025812336835
14,38,31,80,0.25,-1.0,0.0,-0.5,90.33142857142857,0.538692096103598,0.25228025812336835
20,35,29,79,0.5,0.0,-0.25,1.25,98.11290322580653,0.5509862777388108,0.2270777700227211
22,34,29,81,0.5,1.0,-0.5,1.5,97.3636363636363,0.5482611329920881,0.22995282311917375
16,37,32,83,-0.5,0.0,0.5,-0.5,106.52028795811513,0.5429580962325463,0.21218116313837568
22,34,29,81,0.0,0.25,0.25,1.0,97.3636363636363,0.5498461461806201,0.22914407863705513
22,34,29,81,0.5,-0.25,0.5,1.25,97.3636363636363,0.5489925420134691,0.22948771780382793
16,37,32,83,0.5,1.0,-0.25,0.75,106.52028795811513,0.5418855361722943,0.2124949091163942
22,34,30,84,0.5,0.25,-0.25,0.0,93.20279720279716,0.555417316889034,0.23691588795851196
20,35,29,79,0.0,0.25,0.0,1.25,98.11290322580653,0.5495325520587547,0.2274597048321033
8,41,32,81,-0.5,1.0,0.0,-0.75,92.25000000000004,0.526970347685653,0.25226870441648674
16,37,32,84,0.5,-0.25,0.25,-0.5,90.30921052631584,0.5559212645187913,0.24425148766634772
6,42,30,78,0.25,0.5,0.25,-0.25,90.99999999999997,0.5599882259284195,0.24061151583639662
6,42,27,68,-0.25,-0.75,-0.25,1.0,107.2676056338028,0.5334898257119831,0.21414788413348568
8,41,32,80,0.5,0.75,0.5,0.75,100.45,0.5496346848370695,0.22190263790146633
16,37,30,78,0.5,0.0,-0.5,1.0,102.79435483870976,0.548414753243872,0.21730499606925133
12,39,33,83,0.25,0.5,0.25,0.0,103.05056179775274,0.5492566900173432,0.21628023904134544
16,37,32,84,-0.5,0.25,0.25,-1.0,90.30921052631584,0.5519203938340339,0.2455634907759162
22,34,30,84,0.0,0.5,-0.5,-0.5,93.20279720279716,0.5530368381340788,0.2374426319961799
8,41,33,82,-0.5,0.75,0.25,-1.0,105.06249999999996,0.5227494838695076,0.22261602313210468
22,34,29,81,0.25,0.25,-0.25,0.75,97.3636363636363,0.5515489656206887,0.22742017453638494
6,42,30,77,-0.25,-1.0,0.5,-1.5,96.89887640449439,0.5256987553493199,0.23964095500046947
6,42,32,81,-0.25,1.0,-0.25,-1.25,104.27586206896548,0.5193465252541423,0.22512037923414044
16,37,32,83,0.0,0.25,0.5,0.25,106.52028795811513,0.5437296461440206,0.2102925525462015
16,37,32,84,0.25,0.0,0.25,-0.5,90.30921052631584,0.5569909584216162,0.2420707963783095
18,36,31,83,-0.5,0.25,0.5,-0.25,90.54545454545449,0.5515023243786649,0.24382870348626573
22,34,29,81,0.25,0.0,0.0,0.75,97.3636363636363,0.5501533392299817,0.2273051296674828
8,41,32,81,0.0,0.25,0.25,-0.75,92.25000000000004,0.5540078081799815,0.2381749633514348
6,42,25,65,0.0,-1.0,-0.25,1.5,90.99999999999997,0.5310864487233944,0.2514748837195977
12,39,33,84,0.0,0.25,0.0,-1.25,91.0,0.5551767691715623,0.24035132336141457
8,41,32,81,0.0,0.5,0.25,-0.75,92.25000000000004,0.5531963969765092,0.2378210608303655
14,38,32,82,0.5,0.75,0.25,1.0,98.08232445520582,0.5510553975853847,0.22454573112455856
18,36,31,82,0.5,-0.75,0.25,0.0,109.33333333333324,0.533105111338204,0.20811608933002534
22,34,30,84,0.0,0.5,-0.25,-0.25,93.20279720279716,0.5523784873708589,0.2353237448712351
14,38,33,84,0.5,1.0,-0.5,0.0,106.81081081081079,0.5406624379741605,0.20977857459292834
10,40,30,75,-0.5,-0.5,0.0,0.25,100.00000000000001,0.5457772069244345,0.22196144116300776
6,42,27,70,-0.5,-0.75,-0.25,-0.25,92.23529411764707,0.5457234546286666,0.24064873373476584
14,38,31,80,-0.5,-0.5,0.5,-0.5,90.33142857142857,0.5526412502526934,0.2426277775284923
10,40,31,78,0.5,-1.0,-0.25,-0.75,94.54545454545459,0.5323031025008943,0.2405467165123708
10,40,31,78,0.25,-1.0,-0.25,-0.75,94.54545454545459,0.5323031025008943,0.2405467165123708
16,37,32,83,-0.5,0.75,-0.5,-0.75,106.52028795811513,0.5321175103606836,0.21351309338139576
20,35,30,82,0.5,-0.75,0.25,0.0,92.85294117647065,0.544173979529424,0.23922249969710493
22,34,29,81,0.25,0.0,0.5,1.25,97.3636363636363,0.5496907954877663,0.22580086276022696
20,35,30,82,-0.25,0.25,0.0,0.0,92.85294117647065,0.54908530944002,0.2368837615676488
16,37,30,78,0.25,0.25,-0.5,1.0,102.79435483870976,0.5481301749764947,0.21408064123701612
20,35,29,79,0.25,0.25,-0.25,1.25,98.11290322580653,0.5506339310874704,0.22324633839373506
14,38,32,82,0.0,0.0,-0.5,-1.0,98.08232445520582,0.5477595777592681,0.22430421934784112
6,42,30,78,0.25,0.75,0.25,-0.25,90.99999999999997,0.5551389588317062,0.2385024227984632
20,35,30,82,0.5,0.75,0.0,1.25,92.85294117647065,0.5538723783345064,0.23426488883044463
10,40,31,78,0.5,-1.0,-0.5,-0.75,94.54545454545459,0.5318853895618032,0.23917081130588533
18,36,30,80,0.5,-1.0,0.5,0.5,96.0,0.5332064829170111,0.2347379339389282
6,42,31,79,-0.5,1.0,0.25,-0.5,100.54545454545456,0.5084340595305906,0.23487895944670617
20,35,30,82,-0.25,0.0,0.25,0.0,92.85294117647065,0.5509715588877062,0.23459220919781115
10,40,30,75,-0.5,-0.75,0.25,0.25,100.00000000000001,0.5387099491830604,0.22274263739772854
22,34,30,84,0.25,0.5,-0.25,0.0,93.20279720279716,0.5536932256768067,0.23235184371717074
20,35,30,82,-0.25,0.25,0.5,0.5,92.85294117647065,0.5485509262560603,0.23516098777940422
18,36,32,85,0.0,1.0,-0.5,-0.5,101.99999999999999,0.5407714516811538,0.2170804915366359
6,42,25,65,-0.5,-0.25,-0.5,1.5,90.99999999999997,0.556802026154347,0.2362322209051347
6,42,31,80,-0.5,1.0,0.0,-1.25,94.31578947368423,0.5138023172366556,0.24691797778844682
6,42,26,66,-0.5,-1.0,0.25,1.5,102.66666666666663,0.5195812989060549,0.2243071081960043
6,42,31,80,0.0,0.25,0.25,-1.25,94.31578947368423,0.5503053421981312,0.2301037437263046
18,36,31,82,-0.25,0.25,0.0,0.0,109.33333333333324,0.5370173710649424,0.20339880349833356
20,35,29,79,-0.25,1.0,-0.25,1.5,98.11290322580653,0.5399943247619465,0.2252625970742816
18,36,31,82,-0.25,0.0,0.25,0.0,109.33333333333324,0.5395853619863844,0.20221954929229366
12,39,33,83,-0.25,0.5,0.5,-0.25,103.05056179775274,0.539307961434847,0.21464809994252332
14,38,33,84,0.25,-0.5,0.5,-0.75,106.81081081081079,0.5394676313973947,0.20694561386692903
6,42,25,65,-0.25,-0.5,-0.5,1.5,90.99999999999997,0.5545642616427486,0.23621910646994068
18,36,31,83,0.5,-0.75,0.0,-0.75,90.54545454545449,0.5454185534197684,0.24138448751977507
8,41,29,73,-0.5,-0.75,0.0,0.0,95.7291122715405,0.5415587541649357,0.22966579512389682
18,36,31,82,-0.25,0.5,0.5,0.75,109.33333333333324,0.5369305926050815,0.202791290585773
18,36,31,83,-0.25,0.0,0.0,-0.75,90.54545454545449,0.552546795715088,0.23778800979389497
18,36,30,80,-0.5,0.5,0.0,0.5,96.0,0.5406611794382357,0.2291949036932559
12,39,30,76,-0.5,0.25,-0.25,0.5,95.43181818181823,0.5449416410641953,0.2286773799758604
20,35,30,82,-0.5,0.75,0.25,0.5,92.85294117647065,0.5422962020313552,0.23614793766907197
12,39,33,83,-0.5,-0.5,0.5,-1.25,103.05056179775274,0.5420987649064044,0.21285137220830244
12,39,33,83,-0.25,-0.5,0.5,-1.25,103.05056179775274,0.5420987649064044,0.21285137220830244
12,39,33,84,-0.5,0.5,0.0,-1.5,91.0,0.5414470609848651,0.2411902573631975
12,39,30,76,0.25,-0.5,-0.5,0.5,95.43181818181823,0.5476703503423492,0.22732489033525255
12,39,30,76,0.5,-0.5,-0.5,0.5,95.43181818181823,0.5476703503423492,0.22732489033525255
6,42,31,80,0.0,0.5,0.25,-1.25,94.31578947368423,0.5488436734126856,0.2294843761969349
14,38,32,82,-0.25,1.0,0.5,0.75,98.08232445520582,0.5374646796313738,0.22532326414402268
12,39,30,76,0.25,-0.25,-0.5,0.5,95.43181818181823,0.5499326454735516,0.22617551123939267
12,39,30,76,0.0,-0.25,-0.5,0.5,95.43181818181823,0.5499326454735516,0.22617551123939264
14,38,33,85,-0.25,0.5,-0.25,-1.5,92.28571428571423,0.5478511419493632,0.23462626434684433
